what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458680068
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348458680125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348458682429
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1348458683288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348458683738
error,log,,,"GlassFish: error ",1348458684043
error,log,,,"GlassFish: deploy is failing=",1348458684044
error,log,,,"cannot Deploy ger-curriculoEAR",1348458684046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458684133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458685130
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348458685832
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348458708823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458712065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458717131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348458720023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348458720613
error,log,,,"GlassFish: error ",1348458720938
error,log,,,"GlassFish: deploy is failing=",1348458720938
error,log,,,"cannot Deploy ger-curriculoEAR",1348458720941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458721019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458721937
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348458722558
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348458728736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348458729507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348458732703
error,log,,,"GlassFish: error ",1348458732994
error,log,,,"GlassFish: deploy is failing=",1348458732995
error,log,,,"cannot Deploy ger-curriculoEAR",1348458732997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458733169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458734302
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348458735570
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348458746475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348458751913
error,log,,,"GlassFish: error ",1348458752206
error,log,,,"GlassFish: deploy is failing=",1348458752207
error,log,,,"cannot Deploy ger-curriculoEAR",1348458752227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458752297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458753534
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348458755672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458761794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458772379
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348458772431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348458773761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348458774008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348458775125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348458775694
error,log,,,"GlassFish: error ",1348458776022
error,log,,,"GlassFish: deploy is failing=",1348458776022
error,log,,,"cannot Deploy ger-curriculoEAR",1348458776025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458776123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458776529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348458777489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348458777649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348458778267
error,log,,,"GlassFish: error ",1348458778537
error,log,,,"GlassFish: deploy is failing=",1348458778539
error,log,,,"cannot Deploy ger-curriculoEAR",1348458778542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458779914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458780089
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348458780841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458786836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458792858
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348458792922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348458794209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348458794747
error,log,,,"GlassFish: error ",1348458795039
error,log,,,"GlassFish: deploy is failing=",1348458795040
error,log,,,"cannot Deploy ger-curriculoEAR",1348458795048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458795104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458796699
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348458797537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458801557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458807429
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348458807479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348458810213
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1348458811110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348458811589
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348458814801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458820107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348458824351
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348458824400
